date,municipality,state,highestsize,minsize,avgsize,violent_protest,curfew_protest,property_damage_protest,police_protest,url_source1,url_source2,countlove,wiki,ipsos
2020-06-12,EastMeadow,NewYork,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_(state),https://www.newsday.com/long-island/nassau/long-island-protests-1.45633581,1,1,0
2020-06-12,NewYork,NewYork,100,100,100,NA,NA,NA,NA,NA,https://www.pix11.com/news/local-news/manhattan/black-womens-empowerment-march-protestors-say-theyre-getting-results,1,0,0
2020-06-12,NewYorkCity,NewYork,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,NA,0,1,0
2020-06-12,OysterBay,NewYork,150,150,150,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_(state),https://www.newsday.com/long-island/nassau/long-island-protests-1.45633581,1,1,0
2020-06-12,Clark,NewJersey,50,50,50,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,NA,0,1,0
2020-06-12,EastBrunswick,NewJersey,750,200,475,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_Jersey,https://www.mycentraljersey.com/story/news/local/middlesex-county/2020/06/12/east-brunswick-nj-students-lead-black-lives-matter-march/5338628002/,1,1,0
2020-06-12,MonmouthJunction,NewJersey,100,100,100,NA,NA,NA,NA,NA,https://www.nydailynews.com/news/national/ny-deer-protest-20200614-prugk5yuzbemvbaqgjzaxinhta-story.html,1,0,0
2020-06-12,Londonderry,NewHampshire,300,300,300,NA,NA,NA,NA,NA,https://www.wmur.com/article/hundreds-gather-at-black-lives-matter-protest-in-londonderry/32855330,1,0,0
2020-06-12,Merrimack,NewHampshire,100,100,100,NA,NA,NA,NA,NA,https://manchesterinklink.com/black-lives-matters-rallies-a-show-of-unity-in-merrimack-and-londonderry/,1,0,0
2020-06-12,Lincoln,Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,https://journalstar.com/news/local/crouch-joins-black-lives-matter-protesters-in-saturday-march/article_81aa425a-f9a0-50fe-ac45-de9feb8399f5.html,1,0,0
2020-06-12,Omaha,Nebraska,100,100,100,NA,NA,NA,NA,NA,https://www.ketv.com/article/we-can-change-the-narrative-black-men-dress-in-suits-lead-crowd-of-hundreds-in-march/32856293,1,0,0
2020-06-12,CreveCoeur,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,https://www.stltoday.com/news/local/watch-now-shut-down-lindbergh-blvd-protesters-march-on-lindebergh-blvd/video_543c2fac-7ec9-51f2-9dc7-ad6402fa377a.html,1,0,0
2020-06-12,KansasCity,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,https://www.kshb.com/news/local-news/police-memorial-peaceful-protest-make-for-emotional-friday-in-kck,1,0,0
2020-06-12,St.Louis,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,https://www.stltoday.com/news/watch-now-hundreds-of-protesters-stream-down-delmar-blvd/video_9bed73d0-8a64-562a-b7da-c156f7979e2a.html,1,0,0
2020-06-12,Kasson,Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,https://www.kimt.com/content/news/Peaceful-protest-results-in-apology-from-community-member-after-dispute-571309781.html,1,0,0
2020-06-12,Minneapolis,Minnesota,100,100,100,NA,NA,NA,NA,NA,https://minnesota.cbslocal.com/2020/06/12/calls-for-head-of-minneapolis-police-union-to-resign-are-getting-louder/,1,0,0
2020-06-12,Detroit,Michigan,NA,NA,NA,0,0,0,0,NA,https://www.detroitnews.com/story/news/local/detroit-city/2020/06/17/george-floyd-protesters-march-20th-day-detroit/3210820001/,1,0,1
2020-06-12,EastLansing,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://statenews.com/multimedia/2t987rsz35ql5to,1,0,0
2020-06-12,GrandRapids,Michigan,200,200,200,NA,NA,NA,NA,NA,https://www.mlive.com/news/grand-rapids/2020/06/breonna-taylor-protesters-march-in-grand-rapids-calling-on-people-to-say-her-name.html,1,0,0
2020-06-12,Romeo,Michigan,400,400,400,NA,NA,NA,NA,NA,https://www.freep.com/story/news/local/michigan/macomb/2020/06/12/400-romeo-residents-gathered-protest-against-racial-incident/3179459001/,1,0,0
2020-06-12,St.ClairShores,Michigan,100,100,100,NA,NA,NA,NA,NA,https://www.candgnews.com/news/residents-march-in-solidarity-with-black-lives-matter-movement-117712,1,0,0
2020-06-12,Amherst,Massachusetts,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,NA,0,1,0
2020-06-12,Baltimore,Maryland,30,30,30,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Maryland,https://baltimorebrew.com/2020/06/12/emails-marches-and-a-protest-outside-a-councilmans-home-call-for-de-funding-police/,1,1,0
2020-06-12,BelleChasse,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wdsu.com/article/civil-rights-peaceful-protest-held-in-plaquemines-parish/32854897,1,0,0
2020-06-12,Metairie,Louisiana,20,20,20,NA,NA,NA,NA,NA,https://www.wdsu.com/article/local-teen-organizes-peaceful-protest-in-jefferson-parish/32856394,1,0,0
2020-06-12,St.Francisville,Louisiana,150,150,150,NA,NA,NA,NA,NA,https://www.theadvocate.com/baton_rouge/news/communities/st_francisville/article_8170a9e2-ad15-11ea-86de-4f08a0485527.html,1,0,0
2020-06-12,Lexington,Kentucky,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kentucky,https://www.wtvq.com/2020/06/15/fight-breaks-sunday-night-lexington-protest-outside-paddock-bar/,1,1,0
2020-06-12,DesMoines,Iowa,200,200,200,NA,NA,NA,NA,NA,https://www.desmoinesregister.com/story/news/2020/06/12/civil-rights-protests-continue-des-moines-friday-june-12/3177661001/,1,0,0
2020-06-12,IowaCity,Iowa,100,100,100,NA,NA,NA,NA,NA,https://littlevillagemag.com/iowa-freedom-riders-pauline-taylor-police-abolition/,1,0,0
2020-06-12,Greenwood,Indiana,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Indiana,NA,0,1,0
2020-06-12,Indianapolis,Indiana,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Indiana,NA,0,1,0
2020-06-12,Carbondale,Illinois,20,20,20,NA,NA,NA,NA,NA,https://www.wpsdlocal6.com/news/carbondale-host-first-drive-by-protest-against-police-brutality/article_9eb3c228-ad15-11ea-b273-a3c5ba264ac1.html,1,0,0
2020-06-12,Chicago,Illinois,100,100,100,0,0,0,0,NA,https://chicago.suntimes.com/news/2020/6/12/21289914/rally-march-civilian-control-chicago-police-washington-park,1,0,1
2020-06-12,Chicago,Illinois,100,100,100,0,0,0,0,NA,https://chicago.suntimes.com/news/2020/6/12/21289914/rally-march-civilian-control-chicago-police-washington-park,1,0,1
2020-06-12,Oregon,Illinois,300,300,300,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,NA,0,1,0
2020-06-12,CapeCoral,Florida,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Florida,NA,0,1,0
2020-06-12,FortMyers,Florida,NA,NA,NA,NA,NA,NA,NA,NA,https://www.nbc-2.com/story/42243045/multiple-fort-myers-protesters-calling-for-racial-equality-shot-by-bb-gun,1,0,0
2020-06-12,Miami,Florida,200,200,200,NA,NA,NA,NA,NA,https://www.miamiherald.com/news/local/community/miami-dade/article243496856.html,1,0,0
2020-06-12,Pensacola,Florida,300,300,300,NA,NA,NA,NA,NA,https://www.wkrg.com/local-news/several-hundred-people-march-through-downtown-pensacola/,1,0,0
2020-06-12,Sarasota,Florida,20,20,20,NA,NA,NA,NA,NA,https://www.mysuncoast.com/2020/06/12/parents-explain-why-they-bring-their-children-local-protest/,1,0,0
2020-06-12,Dover,Delaware,NA,NA,NA,0,0,1,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,NA,0,1,0
2020-06-12,Wallingford,Connecticuticut,200,200,200,NA,NA,NA,NA,NA,https://www.myrecordjournal.com/News/Wallingford/Wallingford-News/Rally-calls-for-state-rep’s-resignation-in-Wallingford.html,1,0,0
2020-06-12,WestHartford,Connecticuticut,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wtnh.com/news/connecticut/hartford/senator-blumenthal-says-hes-listening-to-protesters-to-help-make-a-change-in-washington/,1,0,0
2020-06-12,Denver,Colorado,NA,NA,NA,NA,NA,NA,NA,NA,https://www.denverpost.com/2020/06/13/denver-police-protest-beth-mccann-william-debose/,1,0,0
2020-06-12,EastPaloAlto,California,250,250,250,NA,NA,NA,NA,NA,https://www.almanacnews.com/news/2020/06/13/black-lives-matter-rally-targets-amazon-facebook-in-calls-for-racial-justice,1,0,0
2020-06-12,LagunaWoods,California,20,20,20,NA,NA,NA,NA,NA,https://www.latimes.com/california/story/2020-06-17/coronavrius-george-floyd-protest-seniors-black-lives-matter,1,0,0
2020-06-12,LaJolla,California,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_California,NA,0,1,0
2020-06-12,LosAngeles,California,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-12,SanDiego,California,200,200,200,NA,NA,NA,NA,NA,https://www.10news.com/news/local-news/peaceful-march-protest-held-in-la-jolla,1,0,0
2020-06-12,SanFrancisco,California,100,100,100,NA,NA,NA,NA,NA,https://missionlocal.org/2020/06/hundreds-show-up-at-dolores-park-for-womens-march-rally/,1,0,0
2020-06-12,SanJose,California,NA,NA,NA,NA,NA,NA,NA,NA,https://sanfrancisco.cbslocal.com/2020/06/12/demonstrators-demanding-police-reforms-stage-sit-in-outside-sj-mayor-liccardos-home/,1,0,0
2020-06-12,SantaClarita,California,NA,NA,NA,NA,NA,NA,NA,NA,https://signalscv.com/2020/06/law-enforcement-officials-protesters-alike-favor-bodycams-sheriff-supervisors-debate-reasons-for-delay/,1,0,0
2020-06-12,Torrance,California,100,100,100,NA,NA,NA,NA,NA,https://ktla.com/news/local-news/prosecutors-considering-charges-against-woman-whose-racist-rants-at-torrance-park-sparked-protest/,1,0,0
2020-06-12,Phoenix,Arizona,100,100,100,0,0,0,0,NA,https://www.azcentral.com/story/news/local/phoenix-breaking/2020/06/12/arizona-protests-march-on-phoenix-friday-no-arrests-thursday-george-floyd-dion-johnson/3174893001/,1,0,1
2020-06-12,Birmingham,Alabama,NA,NA,NA,NA,NA,NA,NA,NA,https://www.youtube.com/watch?v=0pdWKq60HUY,1,0,0
2020-06-12,Huntsville,Alabama,100,100,100,NA,NA,NA,NA,NA,https://www.al.com/news/2020/06/unity-rally-split-over-use-of-police-force-at-protests.html,1,0,0
2020-06-13,Germantown,Wisconsin,NA,NA,NA,NA,NA,NA,NA,NA,https://www.jsonline.com/story/communities/northwest/news/germantown/2020/06/22/germantown-police-chief-mike-snow-apologizes-facebook-protest-post/3229712001/,1,0,0
2020-06-13,LakeMills,Wisconsin,NA,NA,NA,NA,NA,NA,NA,NA,https://www.hngnews.com/lake_mills_leader/collection_3f28859e-3bf0-5043-b4f6-dec99d4e2617.html,1,0,0
2020-06-13,Kennewick,Washington,1000,1000,1000,NA,NA,NA,NA,NA,https://www.tri-cityherald.com/news/local/article243492101.html,1,0,0
2020-06-13,PortAngeles,Washington,NA,NA,NA,NA,NA,NA,NA,NA,https://www.sequimgazette.com/news/bail-set-for-man-accused-of-throwing-eggs-at-protesters/,1,0,0
2020-06-13,Seattle,Washington,100,100,100,NA,NA,NA,NA,NA,https://www.king5.com/article/news/local/wives-of-seattle-seahawks-lead-march-in-support-of-black-lives-matter/281-ccf6ba22-8529-4e9a-9cff-cf51d6886cad,1,0,0
2020-06-13,Charlottesville,Virginia,200,200,200,NA,NA,NA,NA,NA,https://www.dailyprogress.com/news/local/hundreds-march-in-charlottesville-to-call-for-defunding-of-police/article_9bd524ab-ebb4-5700-8f40-9e59929cc034.html,1,0,0
2020-06-13,Marion,Virginia,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Virginia,NA,0,1,0
2020-06-13,Norfolk,Virginia,NA,NA,NA,NA,NA,NA,NA,NA,https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html,1,0,0
2020-06-13,Portsmouth,Virginia,20,20,20,NA,NA,NA,NA,NA,https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html,1,0,0
2020-06-13,Richmond,Virginia,1000,1000,1000,0,0,0,1,"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Richmond,_Virginia",https://www.nbc12.com/2020/06/13/hundreds-protesters-attend-march-downtown-richmond/,1,1,1
2020-06-13,VirginiaBeach,Virginia,NA,NA,NA,NA,NA,NA,NA,NA,https://www.pilotonline.com/news/vp-nw-saturday-protests-nflk-ptown-20200613-uovzkvodgbhapazuueqrszopji-story.html,1,0,0
2020-06-13,Waynesboro,Virginia,100,100,100,NA,NA,NA,NA,NA,https://www.whsv.com/content/news/Waynesboro-citizens-and-police-come-together-for-unity-rally-571241941.html,1,0,0
2020-06-13,SaltLakeCity,Utah,400,400,400,NA,NA,NA,NA,NA,https://www.sltrib.com/news/2020/06/13/salt-lake-city-protesters,1,0,0
2020-06-13,Arlington,Texas,80,80,80,NA,NA,NA,NA,NA,https://www.star-telegram.com/news/local/arlington/article243521202.html,1,0,0
2020-06-13,Belton,Texas,300,300,300,NA,NA,NA,NA,NA,https://www.tdtnews.com/news/central_texas_news/article_8de0567a-ade5-11ea-b64a-bf896563fcf8.html,1,0,0
2020-06-13,Canyon,Texas,200,200,200,NA,NA,NA,NA,NA,https://www.amarillo.com/news/20200613/canyon-resident-organizes-peaceful-rally-protest,1,0,0
2020-06-13,ElPaso,Texas,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ktsm.com/local/el-pasos-lgbtq-community-holds-solidarity-march-for-black-lives-matter/,1,0,0
2020-06-13,Houston,Texas,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-13,Jefferson,Texas,60,60,60,NA,NA,NA,NA,NA,https://www.marshallnewsmessenger.com/news/jefferson-residents-rally-for-removal-of-statue/article_48eec746-adc1-11ea-ab31-531bece5a9fc.html,1,0,0
2020-06-13,Kerrville,Texas,NA,NA,NA,NA,NA,NA,NA,NA,https://dailytimes.com/multimedia/collection_2f6e3474-ada7-11ea-81ab-13dace8556fe.html,1,0,0
2020-06-13,Lockhart,Texas,20,20,20,NA,NA,NA,NA,NA,https://www.statesman.com/news/20200613/lockhart-residents-march-to-have-confederate-monument-removed-honor-george-floyd,1,0,0
2020-06-13,RoundRock,Texas,NA,NA,NA,NA,NA,NA,NA,NA,https://www.kvue.com/article/news/politics/vote-texas/round-rock-protesters-register-vote/269-bb0512b4-9fbb-4bd4-9190-210e9a5dc5d6,1,0,0
2020-06-13,SanAntonio,Texas,NA,NA,NA,0,0,0,0,NA,https://www.kens5.com/article/news/community/lgbtq-community-holds-black-lives-matter-march-in-downtown-san-antonio/273-2b1bda8a-8479-4345-b4c1-e80b197a8e77,1,0,1
2020-06-13,SanAntonio,Texas,NA,NA,NA,0,0,0,0,NA,https://www.kens5.com/article/news/community/lgbtq-community-holds-black-lives-matter-march-in-downtown-san-antonio/273-2b1bda8a-8479-4345-b4c1-e80b197a8e77,1,0,1
2020-06-13,Memphis,Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,https://www.commercialappeal.com/story/news/2020/06/14/memphis-athletes-lead-unity-walk-against-racism-injustice/3186805001/,1,0,0
2020-06-13,Nashville,Tennessee,1000,1000,1000,NA,NA,NA,NA,NA,https://www.tennessean.com/story/news/2020/06/13/protests-against-racism-police-brutality-continue-saturday-nashville/3182765001/,1,0,0
2020-06-13,SiouxFalls,SouthDakota,NA,NA,NA,NA,NA,NA,NA,NA,https://kelo.com/news/articles/2020/jun/15/no-arrests-at-saturdays-sioux-falls-black-lives-matter-protest/1029461/,1,0,0
2020-06-13,Aiken,SouthCarolina,NA,NA,NA,NA,NA,NA,NA,NA,https://www.aikenstandard.com/news/before-next-protest-aiken-black-lives-matter-group-maintains-momentum-with-family-event/article_cd496988-adc1-11ea-a48c-e3f0dd99f11e.html,1,0,0
2020-06-13,Clemson,SouthCarolina,3000,3000,3000,NA,NA,NA,NA,NA,https://www.greenvilleonline.com/story/news/2020/06/13/clemson-university-football-players-lead-demonstration-change-building-names-confederate/3182532001/,1,0,0
2020-06-13,Columbia,SouthCarolina,200,200,200,NA,NA,NA,NA,NA,https://www.wistv.com/2020/06/13/sc-teachers-join-protest-support-black-lives-matter/,1,0,0
2020-06-13,NorthCharleston,SouthCarolina,50,50,50,NA,NA,NA,NA,NA,https://www.postandcourier.com/news/north-charleston-protesters-decry-2003-killing-of-armed-mentally-ill-alleged-shoplifter/article_8ce48b1e-acec-11ea-bfeb-afa163f57f0f.html,1,0,0
2020-06-13,Newport,RhodeIsland,100,100,100,NA,NA,NA,NA,NA,https://www.wpri.com/news/local-news/east-bay/several-peaceful-protest-planned-for-saturday-in-ri-southeastern-mass/,1,0,0
2020-06-13,Philadelphia,Pennsylvania,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Philadelphia,NA,0,1,1
2020-06-13,Pittsburgh,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,https://pittsburgh.cbslocal.com/2020/06/13/oakland-to-squirrel-hill-protests/,1,0,0
2020-06-13,Scranton,Pennsylvania,2000,2000,2000,NA,NA,NA,NA,NA,https://www.wnep.com/article/news/local/lackawanna-county/thousands-show-up-for-black-lives-matter-rally-in-scranton/523-09ca437b-2b75-4f4f-bc0e-dbc949934e84,1,0,0
2020-06-13,Corvallis,Oregon,300,300,300,NA,NA,NA,NA,NA,https://lebanon-express.com/news/local/corvallis-youth-lead-the-call-for-racial-justice-in-downtown-protest/article_0feffdbe-16c0-5455-8cda-648336c66335.html,1,0,0
2020-06-13,Eugene,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,https://www.kptv.com/news/district-ready-to-listen-after-protesters-tear-down-thomas-jefferson-statue-in-front-of-portland/article_0b34b048-af63-11ea-b32d-63eb6ae35316.html,1,0,0
2020-06-13,Hillsboro,Oregon,NA,NA,NA,NA,NA,NA,NA,NA,https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html,1,0,0
2020-06-13,Lebanon,Oregon,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Oregon,NA,0,1,0
2020-06-13,Portland,Oregon,1000,1000,1000,0,0,0,0,"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Portland,_Oregon",https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html,1,1,0
2020-06-13,Prineville,Oregon,12,12,12,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Oregon,NA,0,1,0
2020-06-13,Salem,Oregon,200,200,200,NA,NA,NA,NA,NA,https://www.oregonlive.com/portland/2020/06/portland-protests-against-police-violence-continue-saturday-including-marches-rallies-throughout-metro-area.html,1,0,0
2020-06-13,Lawton,Oklahoma,200,200,200,NA,NA,NA,NA,NA,https://www.swoknews.com/news/justice-for-all-rally-lifts-by-spirit-hope/article_00df713c-9dc2-5c77-aedd-4456a34e540b.html,1,0,0
2020-06-13,Akron,Ohio,100,100,100,NA,NA,NA,NA,NA,https://www.beaconjournal.com/news/20200613/peaceful-protest-attracts-assortment-of-people-seeking-equality-for-all,1,0,0
2020-06-13,Athens,Ohio,70,70,70,NA,NA,NA,NA,NA,https://www.athensmessenger.com/spotlight/ou-student-athletes-march-in-support-of-racial-justice/article_4401d5b5-1b86-52a4-9664-4badbd33af73.html,1,0,0
2020-06-13,Beavercreek,Ohio,200,200,200,NA,NA,NA,NA,NA,https://www.wdtn.com/news/local-news/justice-for-all-peaceful-protest-march-june-13/,1,0,0
2020-06-13,Mason,Ohio,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Ohio,https://www.wcpo.com/news/crime/mason/mason-high-school-students-and-grads-organize-march-hundreds-turn-out,1,1,0
2020-06-13,Concord,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wcnc.com/article/news/local/concord-nc-peaceful-protest-george-floyd-wendell-moore/275-f1e904a7-2d3b-4653-83ca-339622a3f18f,1,0,0
2020-06-13,Greensboro,NorthCarolina,200,200,200,NA,NA,NA,NA,NA,https://myfox8.com/news/protesters-march-through-target-and-harris-teeter-in-north-greensboro/,1,0,0
2020-06-13,MoreheadCity,NorthCarolina,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,NA,0,1,0
2020-06-13,Sylva,NorthCarolina,250,250,250,NA,NA,NA,NA,NA,http://www.thesylvaherald.com/top_stories/article_a77ea30c-b0b5-11ea-846d-03fc72514ab0.html,1,0,0
2020-06-13,Brooklyn,NewYork,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-13,Cohoes,NewYork,400,400,400,NA,NA,NA,NA,NA,https://www.timesunion.com/news/article/Hundreds-march-for-black-lives-in-Cohoes-15338444.php,1,0,0
2020-06-13,Manhattan,NewYork,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-13,Manhattan,NewYork,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-13,Queens,NewYork,NA,NA,NA,0,0,0,0,NA,https://www.qchron.com/editions/eastern/black-lives-matter-protest-in-jamaica-erupts-into-infighting/article_b586fee0-afed-11ea-9e47-af330aa52f65.html,1,0,1
2020-06-13,Riverhead,NewYork,100,100,100,NA,NA,NA,NA,NA,https://riverheadlocal.com/2020/06/14/in-riverhead-protesters-demand-racial-justice-and-an-end-to-police-brutality/,1,0,0
2020-06-13,WestPoint/HighlandFalls,NewYork,300,300,300,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_(state),NA,0,1,0
2020-06-13,LasCruces,NewMexico,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ktsm.com/local/las-cruces-news/for-second-week-las-cruces-protesters-force-closure-of-major-intersections/,1,0,0
2020-06-13,Magdalena,NewMexico,20,20,20,NA,NA,NA,NA,NA,http://www.dchieftain.com/news/magdalena-residents-hold-blm-demonstration/article_838d859c-b0da-11ea-87a5-b7a2331616ad.html,1,0,0
2020-06-13,FlorhamPark,NewJersey,NA,NA,NA,NA,NA,NA,NA,NA,https://www.dailyrecord.com/story/news/2020/06/18/juneteenth-march-rally-held-boonton/3213282001/,1,0,0
2020-06-13,Franklinville,NewJersey,100,100,100,NA,NA,NA,NA,NA,https://www.fox29.com/news/new-jersey-community-holds-second-protest-after-first-ended-in-racialized-national-tension,1,0,0
2020-06-13,Newark,NewJersey,100,100,100,NA,NA,NA,NA,NA,https://www.newarkpostonline.com/news/newark-march-calls-for-end-to-police-brutality/collection_5d4fb830-3060-5b8a-815b-53d3b2925b42.html,1,0,0
2020-06-13,Dublin,NewHampshire,100,100,100,NA,NA,NA,NA,NA,https://www.ledgertranscript.com/PHOTOS-Locals-gather-in-Dublin-to-honor-George-Floyd-Black-Lives-Matter-34756044,1,0,0
2020-06-13,LasVegas,Nevada,NA,NA,NA,NA,NA,NA,NA,NA,https://lasvegassun.com/news/2020/jun/18/legal-observers-las-vegas-protest-challenge-metro/,1,0,0
2020-06-13,Lincoln,Nebraska,100,100,100,NA,NA,NA,NA,NA,https://journalstar.com/news/local/crouch-joins-black-lives-matter-protesters-in-saturday-march/article_81aa425a-f9a0-50fe-ac45-de9feb8399f5.html,1,0,0
2020-06-13,Crestwood,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,https://www.stltoday.com/news/local/metro/hundreds-march-in-black-lives-rally-organized-by-ferguson-florissant-schools/article_80c10952-d826-52e5-9e6f-5812a6fb87cd.html,1,0,0
