"","Date","Location","Attendees","Event (legacy; see tags)","Tags","Curated","Source","Total Articles","City","State Name","State Code","NAME","STNAME","SUMLEV","STATE","COUNTY","PLACE","COUSUB","CONCIT","PRIMGEO_FLAG","FUNCSTAT","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016","POPESTIMATE2017","POPESTIMATE2018","POPESTIMATE2019"
"2794",2020-06-13,"McDonough, GA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.henryherald.com/news/faith-leaders-lead-henry-county-in-large-black-lives-matter-demonstration-on-mcdonough-square/article_1d0a2418-af10-11ea-971b-eb24065bba63.html",1,"McDonough","Georgia","GA","McDonough","Georgia","162","13","000","48624","00000","00000",0,"A","22084",22015,22166,22423,22436,22683,22893,23276,23843,24704,25748,26768
"2795",2020-06-13,"Iowa City, IA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://littlevillagemag.com/iowa-freedom-riders-pauline-taylor-police-abolition/",1,"Iowa City","Iowa","IA","Iowa City","Iowa","162","19","000","38595","00000","00000",0,"A","67862",67961,68050,69201,70182,71454,72831,73497,74587,75690,75696,75130
"2796",2020-06-13,"Arlington, TX",80,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.star-telegram.com/news/local/arlington/article243521202.html",2,"Arlington","Texas","TX","Arlington","Texas","162","48","000","04000","00000","00000",0,"A","365438",365098,365892,370253,375629,378950,382721,388728,394384,397173,398123,398854
"2797",2020-06-13,"Lexington, KY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wtvq.com/2020/06/15/fight-breaks-sunday-night-lexington-protest-outside-paddock-bar/",2,"Lexington","Kentucky","KY","Lexington","Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2798",2020-06-13,"Houlton, ME",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://thecounty.me/2020/06/15/news/black-lives-matter-rally-features-speakers-and-peaceful-protestors-in-houlton/",1,"Houlton","Maine","ME","Houlton","Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799",2020-06-13,"Corvallis, OR",300,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://lebanon-express.com/news/local/corvallis-youth-lead-the-call-for-racial-justice-in-downtown-protest/article_0feffdbe-16c0-5455-8cda-648336c66335.html",1,"Corvallis","Oregon","OR","Corvallis","Oregon","162","41","000","15800","00000","00000",0,"A","54462",54494,54401,54730,55139,54710,55517,56375,57327,58546,58969,58856
"2800",2020-06-13,"Ohio University, Athens, OH",70,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.athensmessenger.com/spotlight/ou-student-athletes-march-in-support-of-racial-justice/article_4401d5b5-1b86-52a4-9664-4badbd33af73.html",1,"Ohio University, Athens","Ohio","OH","Athens","Ohio","162","39","000","02736","00000","00000",0,"A","23832",23836,24266,24161,23904,23684,23878,24858,25245,25189,24594,24536
"2801",2020-06-13,"Reading, MA",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://homenewshere.com/daily_times_chronicle/news/reading/article_d39e4c84-b0ac-11ea-bbdb-f352236bc081.html",1,"Reading","Massachusetts","MA","Reading","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2802",2020-06-13,"Jamaica, Queens, NY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.qchron.com/editions/eastern/black-lives-matter-protest-in-jamaica-erupts-into-infighting/article_b586fee0-afed-11ea-9e47-af330aa52f65.html",1,"Jamaica, Queens","New York","NY","Queens","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2803",2020-06-13,"Birde Park, Sylva, NC",250,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://www.thesylvaherald.com/top_stories/article_a77ea30c-b0b5-11ea-846d-03fc72514ab0.html",1,"Birde Park, Sylva","North Carolina","NC","Sylva","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804",2020-06-13,"Florham Park, NJ",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dailyrecord.com/story/news/2020/06/18/juneteenth-march-rally-held-boonton/3213282001/",1,"Florham Park","New Jersey","NJ","Florham Park","New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2805",2020-06-13,"Magdalena, NM",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://www.dchieftain.com/news/magdalena-residents-hold-blm-demonstration/article_838d859c-b0da-11ea-87a5-b7a2331616ad.html",1,"Magdalena","New Mexico","NM","Magdalena","New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2806",2020-06-13,"Clallam County Courthouse, Port Angeles, WA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.sequimgazette.com/news/bail-set-for-man-accused-of-throwing-eggs-at-protesters/",2,"Clallam County Courthouse, Port Angeles","Washington","WA","Port Angeles","Washington","162","53","000","55365","00000","00000",0,"A","19038",19040,19059,19105,19049,19073,19170,19341,19599,19889,20097,20229
"2807",2020-06-13,"Roswell, GA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.ajc.com/news/local/pleasant-hill-church-pastor-says-roswell-rallies-are-good-first-step/vhqHZPeXmkS3Z1SRCveYQP/",1,"Roswell","Georgia","GA","Roswell","Georgia","162","13","000","67284","00000","00000",0,"A","88346",88332,88794,90902,93210,93661,93597,93827,94549,94699,94665,94763
"2808",2020-06-13,"Las Vegas Strip, Las Vegas, NV",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://lasvegassun.com/news/2020/jun/18/legal-observers-las-vegas-protest-challenge-metro/",1,"Las Vegas Strip, Las Vegas","Nevada","NV","Las Vegas","Nevada","162","32","000","40000","00000","00000",0,"A","583756",584489,584576,586606,593275,599551,607976,617487,626538,635262,643228,651319
"2809",2020-06-13,"Germantown, WI",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.jsonline.com/story/communities/northwest/news/germantown/2020/06/22/germantown-police-chief-mike-snow-apologizes-facebook-protest-post/3229712001/",2,"Germantown","Wisconsin","WI","Germantown","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2810",2020-06-14,"Elkins, WV",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.theintermountain.com/news/local-news/2020/06/city-issues-press-release-about-canceled-blm-protest/",3,"Elkins","West Virginia","WV","Elkins","West Virginia","162","54","000","24580","00000","00000",0,"A","7094",7191,7177,7191,7153,7254,7216,7169,7111,7058,7021,6990
"2811",2020-06-14,"State Capitol, Helena, MT",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://helenair.com/news/local/man-who-impersonated-police-at-montana-capitol-protest-charged-with-a-felony/article_4f13a829-736d-510d-a630-8217431466be.html",2,"State Capitol, Helena","Montana","MT","Helena","Montana","162","30","000","35600","00000","00000",0,"A","28190",28809,28907,29312,29647,30044,30386,30971,31444,32058,32558,33124
"2812",2020-06-14,"Rome, GA",NA,"Racial Injustice","Civil Rights; For racial justice; Against business","Yes","https://www.northwestgeorgianews.com/gallery/concerned-citizens-attend-we-matter-rally-for-3rd-week/collection_3318ac9e-ae8d-11ea-ac0a-275f8b7c95dc.html",2,"Rome","Georgia","GA","Rome","Georgia","162","13","000","66668","00000","00000",0,"A","36303",36372,36441,36324,36123,35885,35912,35901,36053,36369,36604,36716
"2813",2020-06-14,"City Hall, Rome, GA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.northwestgeorgianews.com/rome/news/local/we-matter-rally-welcomes-concerned-citizens-and-speakers-downtown/article_63345f42-ae9a-11ea-a596-0b9431d4bb93.html",2,"City Hall, Rome","Georgia","GA","Rome","Georgia","162","13","000","66668","00000","00000",0,"A","36303",36372,36441,36324,36123,35885,35912,35901,36053,36369,36604,36716
"2814",2020-06-14,"Columbia, SC",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wistv.com/2020/06/14/thousands-attend-million-man-march-downtown-columbia/",2,"Columbia","South Carolina","SC","Columbia","South Carolina","162","45","000","16000","00000","00000",0,"A","129272",130421,130774,131302,131761,131527,131781,133616,134129,134005,132770,131674
"2815",2020-06-14,"New Haven Green, New Haven, CT",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.fox61.com/article/news/local/racial-equality-march-in-new-haven/520-97b40588-5ccd-42f9-9bc5-4429346874ff",1,"New Haven Green, New Haven","Connecticut","CT","New Haven","Connecticut","162","09","000","52000","00000","00000",0,"A","129779",129884,129816,130845,131114,130906,130611,130383,130417,130653,129993,130250
"2816",2020-06-14,"Roselle, NJ",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.youtube.com/watch?v=ppd6CIhqz2Y",1,"Roselle","New Jersey","NJ","Roselle","New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2817",2020-06-14,"Somerset, PA",250,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.tribdem.com/news/watch-video-peaceful-collision-of-views-student-led-black-lives-matter-march-in-somerset-draws/article_7935c8aa-aeac-11ea-959a-cf0eef688cca.html",4,"Somerset","Pennsylvania","PA","Somerset","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2818",2020-06-14,"Montville, CT",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.norwichbulletin.com/photogallery/CT/20200615/PHOTOGALLERY/615009998/PH/1",1,"Montville","Connecticut","CT","Montville","Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819",2020-06-14,"White Plains, NY",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://westchester.news12.com/story/42244939/hundreds-take-part-in-ride-for-justice-protest-against-racism-brutality",1,"White Plains","New York","NY","White Plains","New York","162","36","000","81677","00000","00000",0,"A","56853",56866,56946,57183,57255,57647,57733,58020,58000,58388,58141,58109
"2820",2020-06-14,"Mineola, NY",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://longisland.news12.com/story/42245203/black-lives-matter-protest-held-in-mineola-amid-weekend-of-rallies",1,"Mineola","New York","NY","Mineola","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821",2020-06-14,"Farmingdale, NY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://longisland.news12.com/story/42245203/black-lives-matter-protest-held-in-mineola-amid-weekend-of-rallies",1,"Farmingdale","New York","NY","Farmingdale","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822",2020-06-14,"Lindenhurst, NY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://longisland.news12.com/story/42245203/black-lives-matter-protest-held-in-mineola-amid-weekend-of-rallies",1,"Lindenhurst","New York","NY","Lindenhurst","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823",2020-06-14,"Patchogue, NY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://longisland.news12.com/story/42245203/black-lives-matter-protest-held-in-mineola-amid-weekend-of-rallies",1,"Patchogue","New York","NY","Patchogue","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824",2020-06-14,"South Pointe Park, Miami Beach, FL",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.miamiherald.com/news/local/article243529602.html",1,"South Pointe Park, Miami Beach","Florida","FL","Miami Beach","Florida","162","12","000","45025","00000","00000",0,"A","87779",87380,87722,88713,89566,90152,90184,90570,90652,90642,89808,88885
"2825",2020-06-14,"Oswego, NY",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://www.oswegocountynewsnow.com/news/hear-black-women-when-we-speak-often-excluded-voices-featured-at-black-lives-matter-protest/article_97d70516-ae85-11ea-a5c7-7b17ef5fc625.html",1,"Oswego","New York","NY","Oswego","New York","162","36","000","55574","00000","00000",0,"A","18142",18151,18140,18076,18111,17985,17859,17744,17572,17456,17333,17236
"2826",2020-06-14,"Des Moines, IA",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.desmoinesregister.com/story/news/local/des-moines/2020/06/14/black-lives-matter-unity-march-rally-des-moines-sunday/3187579001/",2,"Des Moines","Iowa","IA","Des Moines","Iowa","162","19","000","21000","00000","00000",0,"A","203433",204220,205032,207924,210244,212026,214350,215243,216308,216662,215994,214237
"2827",2020-06-14,"Spokane, WA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.krem.com/article/news/local/spokane-defund-police-protest-sunday/293-bd917bb6-82d0-4151-9746-1df9226f7cdc",1,"Spokane","Washington","WA","Spokane","Washington","162","53","000","67000","00000","00000",0,"A","208916",209455,209525,209042,209304,210036,211095,212545,215191,217415,219332,222081
"2828",2020-06-14,"Mount Trashmore, Virginia Beach, VA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.pilotonline.com/news/vp-nw-matthew-rushin-march-20200614-yla3fosnzrawjls6g7qhd6azni-story.html",2,"Mount Trashmore, Virginia Beach","Virginia","VA","Virginia Beach","Virginia","162","51","000","82000","00000","00000",0,"A","437994",437903,438859,442583,445044,447706,448864,450304,450983,449896,449849,449974
"2829",2020-06-14,"Acacia Park, Colorado Springs, CO",200,"Racial Injustice","Civil Rights; For racial justice; Pro-LGBTQ; Pride","Yes","https://www.koaa.com/news/covering-colorado/protesters-march-in-colorado-springs-to-honor-lgbtq-community-and-support-for-black-lives-matter",1,"Acacia Park, Colorado Springs","Colorado","CO","Colorado Springs","Colorado","162","08","000","16000","00000","00000",0,"A","416427",417447,420685,427434,432782,438146,442361,449572,458714,465167,472567,478221
"2830",2020-06-14,"Wichita, KS",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kake.com/story/42245303/little-lives-matter-too-rally-in-wichita-part-protest-part-educational-opportunity",1,"Wichita","Kansas","KS","Wichita","Kansas","162","20","000","79000","00000","00000",0,"A","382368",382437,382745,383773,385751,387210,388416,389412,390519,390277,389231,389938
"2831",2020-06-14,"St. Augustine, FL",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.news4jax.com/news/local/2020/06/14/protesters-continue-to-call-for-removal-of-confederate-monument-in-st-augustine/",1,"St. Augustine","Florida","FL","St. Augustine","Florida","162","12","000","62500","00000","00000",0,"A","12975",13004,13050,13203,13433,13605,13850,13996,14239,14489,14514,15415
"2832",2020-06-14,"Smyrna, GA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.mdjonline.com/news/black-lives-matter-youth-rally-in-smyrna-draws-more-than-100-encourages-activism/article_7ec7a348-ae7e-11ea-9eff-1b193c994ab2.html",1,"Smyrna","Georgia","GA","Smyrna","Georgia","162","13","000","71492","00000","00000",0,"A","51271",51037,51140,51636,52322,53074,54419,55583,56246,56285,56512,56666
